CURSO;CAMPUS;ANO;SEM;QUANTIDADE
72EL-FILOSOFIA;JUIZ DE FORA;2022;3;         1
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2010;3;         1
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2011;1;         2
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2011;3;         7
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2012;1;        13
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2012;3;        22
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2013;1;        36
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2013;3;        41
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2014;1;        32
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2014;3;        48
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2015;1;        54
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2015;3;        86
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2016;1;        60
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2016;3;        56
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2017;1;        59
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2017;3;        56
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2018;1;        45
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2018;3;        53
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2019;1;        33
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2019;3;        36
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2020;1;        38
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2020;3;        41
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2021;1;        34
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2021;3;        74
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2022;1;        36
73A-BACHARELADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;JUIZ DE FORA;2022;3;        34
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2014;3;         2
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2015;1;         3
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2015;3;         6
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2016;1;         4
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2016;3;         6
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2017;1;         5
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2017;3;        11
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2018;1;        11
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2018;3;         8
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2019;1;        12
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2019;3;        10
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2020;1;        11
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2020;3;         8
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2021;1;         4
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2021;3;         8
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2022;1;         7
73B-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2022;3;         2
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2016;1;         1
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2016;3;         4
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2017;1;        10
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2017;2;         1
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2017;3;        17
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2018;1;        10
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2018;3;         5
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2019;1;         5
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2019;3;         4
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2020;1;        11
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2020;3;         8
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2021;1;         7
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2021;3;         9
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2022;1;         8
73BL-CIÊNCIA DA RELIGIÃO;JUIZ DE FORA;2022;3;         4
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2015;1;         3
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2015;3;         5
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2016;1;         8
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2016;3;        12
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2017;1;        13
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2017;3;        13
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2018;1;        10
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2018;3;        12
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2019;1;        14
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2019;3;        10
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2020;1;         5
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2020;3;        20
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2021;1;        21
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2021;3;        21
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2022;1;        15
73C-ABI - CIÊNCIAS SOCIAIS;JUIZ DE FORA;2022;3;        11
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2015;1;         1
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2016;1;         1
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2016;3;         4
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2017;1;         2
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2017;3;         4
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2018;1;         5
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2018;3;         7
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2019;1;         4
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2019;3;         1
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2020;1;         3
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2020;3;         2
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2021;1;         5
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2021;3;         6
73CB-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2022;1;         4
73CL-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2016;3;         3
73CL-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2017;1;         5
73CL-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2017;3;        11
73CL-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2018;1;         6
73CL-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2019;1;         6
73CL-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2019;3;         4
73CL-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2020;1;         3
73CL-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2020;3;         1
73CL-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2021;1;         2
73CL-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2021;3;         2
73CL-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2022;1;         2
73CL-CIÊNCIAS SOCIAIS;JUIZ DE FORA;2022;3;         1
73D-TURISMO;JUIZ DE FORA;2015;1;         2
73D-TURISMO;JUIZ DE FORA;2015;3;         3
73D-TURISMO;JUIZ DE FORA;2016;1;         2
73D-TURISMO;JUIZ DE FORA;2016;3;         4
73D-TURISMO;JUIZ DE FORA;2017;1;         5
73D-TURISMO;JUIZ DE FORA;2017;3;         4
73D-TURISMO;JUIZ DE FORA;2018;1;         3
73D-TURISMO;JUIZ DE FORA;2018;3;         1
73D-TURISMO;JUIZ DE FORA;2019;3;         1
73D-TURISMO;JUIZ DE FORA;2020;1;         1
73D-TURISMO;JUIZ DE FORA;2020;3;         2
73D-TURISMO;JUIZ DE FORA;2021;1;         2
73D-TURISMO;JUIZ DE FORA;2021;3;         2
73E-ABI - FILOSOFIA;JUIZ DE FORA;2016;3;         1
73E-ABI - FILOSOFIA;JUIZ DE FORA;2017;1;         1
73E-ABI - FILOSOFIA;JUIZ DE FORA;2017;3;         1
73E-ABI - FILOSOFIA;JUIZ DE FORA;2018;1;         1
73E-ABI - FILOSOFIA;JUIZ DE FORA;2018;3;         1
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;JUIZ DE FORA;2013;3;         3
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;JUIZ DE FORA;2014;1;         3
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;JUIZ DE FORA;2014;3;         5
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;JUIZ DE FORA;2015;1;         4
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;JUIZ DE FORA;2015;3;         2
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;JUIZ DE FORA;2016;1;         1
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;JUIZ DE FORA;2016;3;         1
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;JUIZ DE FORA;2017;1;         1
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;JUIZ DE FORA;2018;3;         1
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;JUIZ DE FORA;2019;1;         1
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;JUIZ DE FORA;2019;3;         2
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2011;1;         3
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2011;3;         3
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2012;1;         5
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2012;3;         9
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2013;1;        11
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2013;3;        23
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2014;1;        30
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2014;3;        29
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2015;1;        26
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2015;3;        20
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2016;1;        13
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2016;3;        14
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2017;1;         5
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2017;3;         4
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2018;1;        10
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2018;3;        12
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2019;1;        10
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2019;3;         6
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2020;1;         1
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2021;1;         1
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2021;3;         1
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2013;3;         9
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2014;1;        10
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2014;3;        10
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2015;1;        10
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2015;3;         8
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2016;1;         5
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2016;3;         4
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2017;1;         4
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2017;3;         4
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2018;1;         5
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2018;3;         4
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2019;1;         4
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;JUIZ DE FORA;2019;3;         6
74D-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE CONSELHEIRO LAFAIETE;JUIZ DE FORA;2019;3;         1
74E-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE CATAGUASES;JUIZ DE FORA;2019;3;         2
75A-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ARAXÁ;JUIZ DE FORA;2013;3;         1
75A-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ARAXÁ;JUIZ DE FORA;2014;1;         4
75A-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ARAXÁ;JUIZ DE FORA;2014;3;         3
75A-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ARAXÁ;JUIZ DE FORA;2015;1;         3
75A-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ARAXÁ;JUIZ DE FORA;2015;3;         2
75A-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ARAXÁ;JUIZ DE FORA;2019;3;         1
75A-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ARAXÁ;JUIZ DE FORA;2020;1;         1
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2013;3;         1
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2014;1;         2
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2014;3;         1
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2015;1;         4
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2015;3;         2
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2016;1;         1
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2016;3;         1
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2017;1;         1
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2017;3;         4
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2018;1;         5
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2018;3;         1
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2019;1;         2
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2019;3;         2
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2020;1;         1
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2020;3;         1
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2021;3;         1
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;JUIZ DE FORA;2022;3;         1
75C-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BICAS;JUIZ DE FORA;2013;3;         2
75C-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BICAS;JUIZ DE FORA;2014;1;         4
75C-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BICAS;JUIZ DE FORA;2014;3;         4
75C-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BICAS;JUIZ DE FORA;2015;1;         1
75C-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BICAS;JUIZ DE FORA;2015;3;         1
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;JUIZ DE FORA;2014;1;         1
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;JUIZ DE FORA;2014;3;         1
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;JUIZ DE FORA;2015;1;         3
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;JUIZ DE FORA;2015;3;         2
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;JUIZ DE FORA;2016;1;         3
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;JUIZ DE FORA;2016;3;         1
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;JUIZ DE FORA;2017;3;         2
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;JUIZ DE FORA;2018;3;         3
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;JUIZ DE FORA;2021;1;         1
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;JUIZ DE FORA;2021;3;         1
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;JUIZ DE FORA;2022;1;         1
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;JUIZ DE FORA;2013;3;         1
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;JUIZ DE FORA;2014;3;         2
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;JUIZ DE FORA;2015;1;         2
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;JUIZ DE FORA;2015;3;         3
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;JUIZ DE FORA;2016;1;         1
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;JUIZ DE FORA;2016;3;         2
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;JUIZ DE FORA;2017;1;         1
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;JUIZ DE FORA;2017;3;         1
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;JUIZ DE FORA;2021;3;         1
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2012;3;         2
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2013;1;         2
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2013;3;         4
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2014;1;         6
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2014;3;         3
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2015;1;         3
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2015;3;         4
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2016;1;         2
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2016;3;         3
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2017;1;         3
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2017;3;         3
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2018;1;         7
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2018;3;         5
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2019;1;         6
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2019;3;         2
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2021;1;         1
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2021;3;         1
75G-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SALINAS;JUIZ DE FORA;2013;3;         1
75G-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SALINAS;JUIZ DE FORA;2014;1;         2
75G-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SALINAS;JUIZ DE FORA;2014;3;         2
75G-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SALINAS;JUIZ DE FORA;2015;1;         4
75G-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SALINAS;JUIZ DE FORA;2015;3;         1
75G-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SALINAS;JUIZ DE FORA;2016;1;         1
75G-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SALINAS;JUIZ DE FORA;2016;3;         1
75I-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SETE LAGOAS;JUIZ DE FORA;2013;1;         2
75I-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SETE LAGOAS;JUIZ DE FORA;2013;3;         1
75I-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SETE LAGOAS;JUIZ DE FORA;2014;1;         3
75I-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SETE LAGOAS;JUIZ DE FORA;2014;3;         4
75I-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SETE LAGOAS;JUIZ DE FORA;2015;1;         3
75I-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SETE LAGOAS;JUIZ DE FORA;2015;3;         2
75I-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SETE LAGOAS;JUIZ DE FORA;2016;1;         1
75I-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SETE LAGOAS;JUIZ DE FORA;2016;3;         1
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;JUIZ DE FORA;2013;3;         1
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;JUIZ DE FORA;2014;1;         3
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;JUIZ DE FORA;2014;3;         4
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;JUIZ DE FORA;2015;1;         3
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;JUIZ DE FORA;2015;3;         3
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;JUIZ DE FORA;2016;1;         1
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;JUIZ DE FORA;2016;3;         1
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;JUIZ DE FORA;2017;1;         1
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;JUIZ DE FORA;2017;3;         3
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;JUIZ DE FORA;2018;1;         7
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;JUIZ DE FORA;2018;3;         5
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;JUIZ DE FORA;2019;1;         4
